Context;Relation;Maximum_Cardinality;Likelihood
http://dbpedia.org/class/yago/YagoGeoEntity;http://dbpedia.org/property/owner;1;0.971080846
http://dbpedia.org/ontology/Broadcaster;http://dbpedia.org/property/owner;1;0.980995703
Top;http://dbpedia.org/property/parliament;1;0.971769821
Top;http://dbpedia.org/property/partsStyle;1;0.981652378
Top;http://dbpedia.org/property/partsType;1;0.984231323
Top;http://dbpedia.org/property/pastteamsnote;1;0.979047536
Top;http://dbpedia.org/property/pcupdate;1;0.992898763
Top;http://dbpedia.org/property/pfr;1;0.971116804
Top;http://dbpedia.org/property/photo;1;0.987622976
Top;http://dbpedia.org/property/photoCaption;1;0.976187668
Top;http://dbpedia.org/property/pixels;1;0.975056719
Top;http://dbpedia.org/property/placeofburialLabel;1;0.979583213
Top;http://dbpedia.org/property/planeOrCopter%3F_;1;0.971126728
Top;http://dbpedia.org/property/pointsa;1;0.971551019
Top;http://dbpedia.org/property/popEstAsOf;1;0.985431562
Top;http://dbpedia.org/property/population;1;0.97821246
Top;http://dbpedia.org/property/populationAsOf;1;0.996907699
Top;http://dbpedia.org/property/populationBlank1Title;1;0.991491517
Top;http://dbpedia.org/property/populationBlank2Title;1;0.987887777
Top;http://dbpedia.org/property/populationDate;1;0.992404895
Top;http://dbpedia.org/property/populationDensityKm;1;0.995971178
Top;http://dbpedia.org/property/populationDensitySqMi;1;0.979901187
Top;http://dbpedia.org/property/populationEst;1;0.985405306
Top;http://dbpedia.org/property/populationTotal;1;0.976480577
Top;http://dbpedia.org/property/popYear;1;0.970840269
http://dbpedia.org/ontology/SoccerPlayer;http://dbpedia.org/property/position;1;0.974875174
http://www.wikidata.org/entity/Q937857;http://dbpedia.org/property/position;1;0.97402675
Top;http://dbpedia.org/property/postalCodeType;1;0.994898446
Top;http://dbpedia.org/property/postcode;1;0.983020229
Top;http://dbpedia.org/property/postcodeArea;1;0.985522904
Top;http://dbpedia.org/property/postTown;1;0.984541699
Top;http://dbpedia.org/property/powertype;1;0.970286888
Top;http://dbpedia.org/property/precipitationColour;1;0.977917672
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/president;1;0.972164936
http://dbpedia.org/class/yago/Abstraction100002137;http://dbpedia.org/property/president;1;0.977854416
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/president;1;0.978894933
http://schema.org/CollegeOrUniversity;http://dbpedia.org/property/president;1;0.973924991
http://www.wikidata.org/entity/Q3918;http://dbpedia.org/property/president;1;0.973924991
http://schema.org/Organization;http://dbpedia.org/property/president;1;0.97913936
http://dbpedia.org/ontology/Organisation;http://dbpedia.org/property/president;1;0.977645101
http://www.wikidata.org/entity/Q43229;http://dbpedia.org/property/president;1;0.97913936
http://schema.org/EducationalOrganization;http://dbpedia.org/property/president;1;0.976132648
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://dbpedia.org/property/president;1;0.97913936
http://dbpedia.org/class/yago/PsychologicalFeature100023100;http://dbpedia.org/property/previous;1;0.973672835
Top;http://dbpedia.org/property/previousElection;1;0.976821392
Top;http://dbpedia.org/property/previousRoute;1;0.97710251
Top;http://dbpedia.org/property/previousType;1;0.976916185
Top;http://dbpedia.org/property/previousYear;1;0.984443208
Top;http://dbpedia.org/property/prevseason;1;0.988043634
Top;http://dbpedia.org/property/prevseasonYear;1;0.974001173
Top;http://dbpedia.org/property/prevYear;1;0.972374615
Top;http://dbpedia.org/property/primeUnits%3F_;1;0.97840604
http://dbpedia.org/class/yago/Communication100033020;http://dbpedia.org/property/production;1;0.973349504
http://www.wikidata.org/entity/Q386724;http://dbpedia.org/property/production;1;0.974929388
http://schema.org/CreativeWork;http://dbpedia.org/property/production;1;0.974929388
http://dbpedia.org/ontology/Work;http://dbpedia.org/property/production;1;0.974959419
http://schema.org/TVEpisode;http://dbpedia.org/property/production;1;0.976998254
Top;http://dbpedia.org/property/province;1;0.979325832
Top;http://dbpedia.org/property/prowins;1;0.971500889
Top;http://dbpedia.org/property/pushpinLabel;1;0.977559773
Top;http://dbpedia.org/property/pushpinLabelPosition;1;0.995546127
Top;http://dbpedia.org/property/pushpinMap;1;0.989127771
Top;http://dbpedia.org/property/pushpinMapCaption;1;0.981964524
Top;http://dbpedia.org/property/pushpinMapsize;1;0.992056849
Top;http://dbpedia.org/property/raceNo;1;0.970721712
Top;http://dbpedia.org/property/rangeMap;1;0.974466057
Top;http://dbpedia.org/property/ranklink;1;0.978163322
Top;http://dbpedia.org/property/rankyear;1;0.980105351
http://www.wikidata.org/entity/Q43229;http://dbpedia.org/property/ratio;1;0.970764093
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/ratio;1;0.97281764
http://schema.org/Organization;http://dbpedia.org/property/ratio;1;0.970764093
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/ratio;1;0.970764093
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/ratio;1;0.970764093
http://www.wikidata.org/entity/Q3914;http://dbpedia.org/property/ratio;1;0.970137909
http://schema.org/School;http://dbpedia.org/property/ratio;1;0.970137909
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/ratio;1;0.970764093
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/ratio;1;0.97270356
http://schema.org/EducationalOrganization;http://dbpedia.org/property/ratio;1;0.970239892
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/ratio;1;0.972927999
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://dbpedia.org/property/ratio;1;0.970764093
http://www.wikidata.org/entity/Q11436;http://dbpedia.org/property/ref;1;0.979313752
http://www.wikidata.org/entity/Q315;http://dbpedia.org/property/ref;1;0.979613875
http://schema.org/Language;http://dbpedia.org/property/ref;1;0.979613875
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://dbpedia.org/property/ref;1;0.979321974
http://www.wikidata.org/entity/Q34770;http://dbpedia.org/property/ref;1;0.979613875
http://dbpedia.org/class/yago/Abstraction100002137;http://dbpedia.org/property/ref;1;0.975889673
http://schema.org/Product;http://dbpedia.org/property/ref;1;0.979318686
http://dbpedia.org/ontology/Language;http://dbpedia.org/property/ref;1;0.979630125
http://dbpedia.org/ontology/MeanOfTransportation;http://dbpedia.org/property/ref;1;0.979382534
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/region;1;0.984124636
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/region;1;0.990232042
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/region;1;0.979473285
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/region;1;0.971203076
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/region;1;0.979613409
http://schema.org/Place;http://dbpedia.org/property/region;1;0.979613409
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/region;1;0.977792535
Top;http://dbpedia.org/property/regionCode;1;0.984829538
Top;http://dbpedia.org/property/regionType;1;0.981528291
Top;http://dbpedia.org/property/registrationPlate;1;0.984431692
http://dbpedia.org/ontology/Wikidata:Q11424;http://dbpedia.org/property/released;1;0.975597657
http://dbpedia.org/ontology/Album;http://dbpedia.org/property/released;1;0.97667767
http://dbpedia.org/ontology/Film;http://dbpedia.org/property/released;1;0.974733716
http://www.wikidata.org/entity/Q482994;http://dbpedia.org/property/released;1;0.976889744
http://dbpedia.org/class/yago/Album106591815;http://dbpedia.org/property/released;1;0.975381662
http://schema.org/Movie;http://dbpedia.org/property/released;1;0.975597657
http://schema.org/MusicAlbum;http://dbpedia.org/property/released;1;0.976889744
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/releaseDate;1;0.972132354
http://www.wikidata.org/entity/Q571;http://dbpedia.org/property/releaseDate;1;0.971599476
http://schema.org/CreativeWork;http://dbpedia.org/property/releaseDate;1;0.972321944
http://purl.org/ontology/bibo/Book;http://dbpedia.org/property/releaseDate;1;0.971599476
http://schema.org/Book;http://dbpedia.org/property/releaseDate;1;0.971599476
http://www.wikidata.org/entity/Q386724;http://dbpedia.org/property/releaseDate;1;0.972321944
Top;http://dbpedia.org/property/relief;1;0.982732014
http://schema.org/Person;http://dbpedia.org/property/religion;1;0.970575407
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/religion;1;0.971333909
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/religion;1;0.970575407
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/religion;1;0.971279546
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/religion;1;0.971333909
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/religion;1;0.970575407
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/religion;1;0.970575407
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/religion;1;0.970575407
Top;http://dbpedia.org/property/requireManualInspection;1;0.978766337
Top;http://dbpedia.org/property/retired;1;0.975784486
Top;http://dbpedia.org/property/rev1score;1;0.981249487
Top;http://dbpedia.org/property/rev2score;1;0.983592406
Top;http://dbpedia.org/property/rev3score;1;0.979927589
Top;http://dbpedia.org/property/rev4score;1;0.974256834
Top;http://dbpedia.org/property/rev5score;1;0.972138772
http://www.wikidata.org/entity/Q482994;http://dbpedia.org/property/rev6score;1;0.970625708
http://dbpedia.org/ontology/MusicalWork;http://dbpedia.org/property/rev6score;1;0.97063054
http://schema.org/MusicAlbum;http://dbpedia.org/property/rev6score;1;0.970625708
http://www.wikidata.org/entity/Q2188189;http://dbpedia.org/property/rev6score;1;0.97063054
Top;http://dbpedia.org/property/rite;1;0.971093235
http://dbpedia.org/ontology/Cyclist;http://dbpedia.org/property/role;1;0.976601501
Top;http://dbpedia.org/property/runnerUp;1;0.971767045
Top;http://dbpedia.org/property/scotus;1;0.970753949
http://dbpedia.org/ontology/SoccerClub;http://dbpedia.org/property/season;1;0.977049785
http://dbpedia.org/class/yago/Measure100033615;http://dbpedia.org/property/season;1;0.984167178
http://www.wikidata.org/entity/Q476028;http://dbpedia.org/property/season;1;0.97466892
http://dbpedia.org/ontology/SportsSeason;http://dbpedia.org/property/season;1;0.987178442
Top;http://dbpedia.org/property/seasonNo;1;0.973767186
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/seat;1;0.970469288
http://schema.org/Place;http://dbpedia.org/property/seat;1;0.970408845
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/seat;1;0.970302357
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/seat;1;0.970408845
http://dbpedia.org/class/yago/Region108630985;http://dbpedia.org/property/seat;1;0.970526546
Top;http://dbpedia.org/property/settlementType;1;0.99585522
Top;http://dbpedia.org/property/shieldSize;1;0.971881634
Top;http://dbpedia.org/property/shipComplement;1;0.979897202
Top;http://dbpedia.org/property/shipCompleted;1;0.972524944
Top;http://dbpedia.org/property/shipDisplacement;1;0.976436834
Top;http://dbpedia.org/property/shipLaidDown;1;0.973865201
Top;http://dbpedia.org/property/shipLaunched;1;0.97487066
Top;http://dbpedia.org/property/shipPower;1;0.970989822
Top;http://dbpedia.org/property/shipPropulsion;1;0.982599893
Top;http://dbpedia.org/property/shipRange;1;0.977489682
Top;http://dbpedia.org/property/shipSpeed;1;0.975658644
Top;http://dbpedia.org/property/shipTonnage;1;0.970194485
Top;http://dbpedia.org/property/shipYardNumber;1;0.977120907
Top;http://dbpedia.org/property/shortconference;1;0.985286766
Top;http://dbpedia.org/property/showMedals;1;0.990927261
Top;http://dbpedia.org/property/signature;1;0.976988891
http://dbpedia.org/class/yago/Group100031264;http://dbpedia.org/property/silver;1;0.9701356
Top;http://dbpedia.org/property/silvernoc;1;0.973842039
Top;http://dbpedia.org/property/singleLine;1;0.980956102
Top;http://dbpedia.org/property/singlesrecord;1;0.974894836
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/size;1;0.973528657
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/size;1;0.971280094
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/size;1;0.971037656
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/size;1;0.971280094
http://dbpedia.org/class/yago/Abstraction100002137;http://dbpedia.org/property/size;1;0.971724894
Top;http://dbpedia.org/property/smiles;1;0.97355305
Top;http://dbpedia.org/property/sname;1;0.977272395
Top;http://dbpedia.org/property/sopt;1;0.975176973
http://dbpedia.org/class/yago/Cricketer109977326;http://dbpedia.org/property/source;1;0.981025469
http://dbpedia.org/ontology/Cricketer;http://dbpedia.org/property/source;1;0.985117253
Top;http://dbpedia.org/property/sourceLatD;1;0.977466991
Top;http://dbpedia.org/property/sourceLatM;1;0.976233173
Top;http://dbpedia.org/property/sourceLatNs;1;0.977840103
Top;http://dbpedia.org/property/sourceLatS;1;0.975438013
Top;http://dbpedia.org/property/sourceLongD;1;0.977241416
Top;http://dbpedia.org/property/sourceLongEw;1;0.977842466
Top;http://dbpedia.org/property/sourceLongM;1;0.975749931
Top;http://dbpedia.org/property/sourceLongS;1;0.975450348
Top;http://dbpedia.org/property/spanFt;1;0.972824002
Top;http://dbpedia.org/property/spanIn;1;0.971556409
Top;http://dbpedia.org/property/spanM;1;0.975404958
Top;http://dbpedia.org/property/species;1;0.981724108
Top;http://dbpedia.org/property/sports;1;0.9747468
Top;http://dbpedia.org/property/stat1Data;1;0.976983902
Top;http://dbpedia.org/property/stat1Header;1;0.978516695
Top;http://dbpedia.org/property/stat1label;1;0.98837426
Top;http://dbpedia.org/property/stat1value;1;0.989118879
Top;http://dbpedia.org/property/stat2Data;1;0.974210468
Top;http://dbpedia.org/property/stat2Header;1;0.975525369
Top;http://dbpedia.org/property/stat2label;1;0.98914549
Top;http://dbpedia.org/property/stat2value;1;0.989181086
Top;http://dbpedia.org/property/stat3label;1;0.989025268
Top;http://dbpedia.org/property/stat3value;1;0.989174948
Top;http://dbpedia.org/property/stat4label;1;0.970464088
Top;http://dbpedia.org/property/stat4value;1;0.971432358
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/state;1;0.985125289
http://dbpedia.org/ontology/PopulatedPlace;http://dbpedia.org/property/state;1;0.98841348
http://schema.org/AdministrativeArea;http://dbpedia.org/property/state;1;0.980012374
http://www.wikidata.org/entity/Q3455524;http://dbpedia.org/property/state;1;0.980012374
http://dbpedia.org/class/yago/Location100027167;http://dbpedia.org/property/state;1;0.984126535
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/state;1;0.986658343
Top;http://dbpedia.org/property/stateHouse;1;0.980639455
Top;http://dbpedia.org/property/stateSenate;1;0.973994869
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/stateType;1;0.970818105
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/stateType;1;0.970807441
http://schema.org/Place;http://dbpedia.org/property/stateType;1;0.970807441
Top;http://dbpedia.org/property/staticImageCaption;1;0.980088592
Top;http://dbpedia.org/property/staticImageName;1;0.98237425
Top;http://dbpedia.org/property/statleague;1;0.989290232
Top;http://dbpedia.org/property/statseason;1;0.973378471
Top;http://dbpedia.org/property/statsend;1;0.986507361
http://schema.org/Product;http://dbpedia.org/property/status;1;0.971473118
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://dbpedia.org/property/status;1;0.971514817
http://dbpedia.org/ontology/MeanOfTransportation;http://dbpedia.org/property/status;1;0.97158531
http://dbpedia.org/class/yago/Whole100003553;http://dbpedia.org/property/status;1;0.970412759
http://dbpedia.org/ontology/Building;http://dbpedia.org/property/status;1;0.972157678
http://www.wikidata.org/entity/Q11436;http://dbpedia.org/property/status;1;0.971439635
http://www.wikidata.org/entity/Q41176;http://dbpedia.org/property/status;1;0.972245528
http://dbpedia.org/ontology/Amphibian;http://dbpedia.org/property/status;1;0.971763605
Top;http://dbpedia.org/property/statusSystem;1;0.977313899
Top;http://dbpedia.org/property/statyear;1;0.973053043
http://www.wikidata.org/entity/Q1248784;http://dbpedia.org/property/statYear;1;0.977740187
http://schema.org/Airport;http://dbpedia.org/property/statYear;1;0.977740187
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/property/statYear;1;0.977744976
http://umbel.org/umbel/rc/Airport_Physical;http://dbpedia.org/property/statYear;1;0.970920695
http://dbpedia.org/class/yago/Whole100003553;http://dbpedia.org/property/statYear;1;0.976483571
Top;http://dbpedia.org/property/stdinchi;1;0.978627787
Top;http://dbpedia.org/property/stdinchikey;1;0.976006724
http://dbpedia.org/ontology/ArtistDiscography;http://dbpedia.org/property/studio;1;0.972765103
http://dbpedia.org/class/yago/Database106637824;http://dbpedia.org/property/studio;1;0.970513728
http://dbpedia.org/class/yago/Facility103315023;http://dbpedia.org/property/style;1;0.978350859
http://www.wikidata.org/entity/Q719456;http://dbpedia.org/property/style;1;0.983080271
http://dbpedia.org/ontology/Infrastructure;http://dbpedia.org/property/style;1;0.983088054
Top;http://dbpedia.org/property/subcat;1;0.974131988
Top;http://dbpedia.org/property/subdivisionRanks;1;0.991994192
Top;http://dbpedia.org/property/summaryText;1;0.971008076
Top;http://dbpedia.org/property/taxon;1;0.986837291
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/teama;1;0.974762664
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/teama;1;0.975587873
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/teama;1;0.975587873
http://schema.org/Person;http://dbpedia.org/property/teama;1;0.975587873
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/teama;1;0.970153242
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/teama;1;0.975587873
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/teama;1;0.972567935
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/teama;1;0.972567935
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/teama;1;0.972567935
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/teama;1;0.975587873
http://www.wikidata.org/entity/Q13415036;http://dbpedia.org/property/teama;1;0.976042403
http://umbel.org/umbel/rc/BaseballPlayer;http://dbpedia.org/property/teams;1;0.979949444
http://dbpedia.org/ontology/BaseballPlayer;http://dbpedia.org/property/teams;1;0.986909011
http://www.wikidata.org/entity/Q10871364;http://dbpedia.org/property/teams;1;0.986902973
http://dbpedia.org/class/yago/Object100002684;http://dbpedia.org/property/teams;1;0.978545717
http://schema.org/Place;http://dbpedia.org/property/term;1;0.990284488
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/term;1;0.989545612
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/term;1;0.989758528
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/term;1;0.990284488
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/term;1;0.987894801
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/term;1;0.991631665
Top;http://dbpedia.org/property/testdebutdate;1;0.973712133
Top;http://dbpedia.org/property/testdebutyear;1;0.974090395
Top;http://dbpedia.org/property/thesisYear;1;0.970648661
Top;http://dbpedia.org/property/thisAlbum;1;0.979433679
Top;http://dbpedia.org/property/throws;1;0.988414065
Top;http://dbpedia.org/property/timeZone;1;0.970559601
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/timezone;1;0.986447186
http://www.wikidata.org/entity/Q532;http://dbpedia.org/property/timezone;1;0.970807911
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/timezone;1;0.985520577
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/timezone;1;0.984268524
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/timezone;1;0.986457184
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/timezone;1;0.98675586
http://schema.org/Place;http://dbpedia.org/property/timezone;1;0.986447186
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/timezone;1;0.985644567
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/timezone;1;0.988348438
Top;http://dbpedia.org/property/timezoneDst;1;0.993254543
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/total;1;0.973207692
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/total;1;0.973034701
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/total;1;0.972957091
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/total;1;0.973207692
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/total;1;0.972957091
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/total;1;0.973207692
http://dbpedia.org/class/yago/LivingThing100004258;http://dbpedia.org/property/total;1;0.971507268
http://schema.org/Person;http://dbpedia.org/property/total;1;0.973207692
http://dbpedia.org/class/yago/CausalAgent100007347;http://dbpedia.org/property/total;1;0.971438397
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/total;1;0.978275342
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/total;1;0.973207692
Top;http://dbpedia.org/property/totalcaps;1;0.987191401
Top;http://dbpedia.org/property/totalgoals;1;0.98725481
Top;http://dbpedia.org/property/totalType;1;0.973519138
Top;http://dbpedia.org/property/triesa;1;0.971470683
Top;http://dbpedia.org/property/turnedpro;1;0.973969321
http://www.wikidata.org/entity/Q1656682;http://dbpedia.org/property/type;1;0.984089907
http://schema.org/Airport;http://dbpedia.org/property/type;1;0.985179944
http://dbpedia.org/class/yago/Trainer110722575;http://dbpedia.org/property/type;1;0.97132846
http://dbpedia.org/class/yago/Airfield102687992;http://dbpedia.org/property/type;1;0.984073759
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event;http://dbpedia.org/property/type;1;0.984089907
http://dbpedia.org/ontology/Event;http://dbpedia.org/property/type;1;0.983880512
http://dbpedia.org/ontology/Wikidata:Q11424;http://dbpedia.org/property/type;1;0.970137962
http://dbpedia.org/ontology/Cleric;http://dbpedia.org/property/type;1;0.97600191
http://schema.org/Movie;http://dbpedia.org/property/type;1;0.970137962
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://dbpedia.org/property/type;1;0.976880924
http://schema.org/AdministrativeArea;http://dbpedia.org/property/type;1;0.979572709
http://schema.org/EducationalOrganization;http://dbpedia.org/property/type;1;0.972849678
http://www.wikidata.org/entity/Q40231;http://dbpedia.org/property/type;1;0.98330683
http://umbel.org/umbel/rc/Airport_Physical;http://dbpedia.org/property/type;1;0.978556464
http://dbpedia.org/ontology/Organisation;http://dbpedia.org/property/type;1;0.975863842
http://schema.org/Event;http://dbpedia.org/property/type;1;0.984089907
http://www.wikidata.org/entity/Q43229;http://dbpedia.org/property/type;1;0.976880924
http://www.wikidata.org/entity/Q1248784;http://dbpedia.org/property/type;1;0.985179944
http://dbpedia.org/ontology/PopulatedPlace;http://dbpedia.org/property/type;1;0.985114114
http://dbpedia.org/ontology/Coach;http://dbpedia.org/property/type;1;0.975256801
http://dbpedia.org/class/yago/Region108630985;http://dbpedia.org/property/type;1;0.979020429
http://dbpedia.org/class/yago/Priest110470779;http://dbpedia.org/property/type;1;0.972912324
http://dbpedia.org/class/yago/Vote100182213;http://dbpedia.org/property/type;1;0.980762012
http://www.wikidata.org/entity/Q11436;http://dbpedia.org/property/type;1;0.970135408
http://schema.org/Organization;http://dbpedia.org/property/type;1;0.976880924
http://dbpedia.org/class/yago/Organization108008335;http://dbpedia.org/property/type;1;0.974115814
http://dbpedia.org/ontology/Airport;http://dbpedia.org/property/type;1;0.984924505
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/type;1;0.981000802
http://www.wikidata.org/entity/Q3455524;http://dbpedia.org/property/type;1;0.979572709
Top;http://dbpedia.org/property/typeSpecies;1;0.978913668
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/typeSpeciesAuthority;1;0.970984403
http://www.wikidata.org/entity/Q19088;http://dbpedia.org/property/typeSpeciesAuthority;1;0.971782413
Top;http://dbpedia.org/property/uncertainty;1;0.972156129
Top;http://dbpedia.org/property/unitaryEngland;1;0.973067164
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/unitPrecipitationDays;1;0.970224339
Top;http://dbpedia.org/property/unitPref;1;0.995600229
Top;http://dbpedia.org/property/updateCitations;1;0.978766337
Top;http://dbpedia.org/property/updated;1;0.98982296
Top;http://dbpedia.org/property/updatePage;1;0.978766337
Top;http://dbpedia.org/property/updateProteinBox;1;0.978766337
Top;http://dbpedia.org/property/updateSummary;1;0.978570528
Top;http://dbpedia.org/property/urn;1;0.97205367
Top;http://dbpedia.org/property/usopenresult;1;0.97183382
Top;http://dbpedia.org/property/uspage;1;0.970844712
Top;http://dbpedia.org/property/usvol;1;0.970860642
Top;http://dbpedia.org/property/utcOffset;1;0.980372259
Top;http://dbpedia.org/property/utcOffsetDst;1;0.979633227
Top;http://dbpedia.org/property/verifiedfields;1;0.98184901
Top;http://dbpedia.org/property/verifiedrevid;1;0.98561196
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/votesmart;1;0.970945164
http://schema.org/Person;http://dbpedia.org/property/votesmart;1;0.970939902
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/votesmart;1;0.970939902
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/votesmart;1;0.970678566
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/votesmart;1;0.970939902
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/votesmart;1;0.970939902
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/votesmart;1;0.970939902
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/votesmart;1;0.970678566
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/votesmart;1;0.970939902
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/votesmart;1;0.970939902
Top;http://dbpedia.org/property/watchedfields;1;0.983002749
Top;http://dbpedia.org/property/web;1;0.971501426
Top;http://dbpedia.org/property/website;1;0.977012487
Top;http://dbpedia.org/property/websiteName;1;0.971675663
Top;http://dbpedia.org/property/weightLbs;1;0.986200403
Top;http://dbpedia.org/property/wikt;1;0.970677394
Top;http://dbpedia.org/property/wimbledonresult;1;0.972872794
Top;http://dbpedia.org/property/wingAreaSqft;1;0.970364159
Top;http://dbpedia.org/property/wingAreaSqm;1;0.973906848
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/wins;1;0.976169852
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/wins;1;0.976111978
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/wins;1;0.970188649
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/wins;1;0.976169852
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/wins;1;0.970173914
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/wins;1;0.976111978
http://schema.org/Person;http://dbpedia.org/property/wins;1;0.976169852
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/wins;1;0.976169852
