Context;Relation;Maximum_Cardinality
http://dbpedia.org/ontology/AustralianRulesFootballPlayer;http://dbpedia.org/ontology/deathDate;1
Top;http://dbpedia.org/property/updateSummary;1
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/surname;1
http://dbpedia.org/class/yago/WikicatPeopleFromManhattan;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatUCLABruinsFootballPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/PsychologicalFeature100023100;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleFromFlorida;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/Arachnid;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q19088;http://dbpedia.org/property/year;1
http://dbpedia.org/class/yago/WikicatCitiesInTurkey;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/Attribute100024264;http://dbpedia.org/property/date;1
http://dbpedia.org/class/yago/WikicatVillagesInPärnuCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatNationalligaAPlayers;http://xmlns.com/foaf/0.1/name;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
Top;http://dbpedia.org/property/dateDecided;1
http://dbpedia.org/class/yago/WikicatCommunesOfCher(department);http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/ArtificialSatellite;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhashCounty;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://www.wikidata.org/entity/Q9259;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/ontology/municipalityCode;1
http://schema.org/LakeBodyOfWater;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInWestBengal;http://dbpedia.org/property/blank2NameSec;1
Top;http://dbpedia.org/property/designatedDate;1
Top;http://dbpedia.org/ontology/activeYearsStartYear;1
Top;http://dbpedia.org/property/yearSun;1
http://umbel.org/umbel/rc/Album_IBO;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/Airport_Physical;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatOperaComposers;http://dbpedia.org/ontology/deathPlace;1
http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromPennsylvania;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Comedian109940146;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/BasketballCoach109841955;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfBurgos;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatVillagesInLincolnshire;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://www.wikidata.org/entity/Q2743;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleFromNottingham;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatRuralDistrictsOfEngland;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/ontology/AmericanFootballPlayer;http://dbpedia.org/ontology/birthPlace;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTibet;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPeopleFromNewYorkCity;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/regionCode;1
http://dbpedia.org/class/yago/WikicatVillagesInSieradzCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/Cricketer;http://dbpedia.org/ontology/birthPlace;1
http://dbpedia.org/class/yago/WikicatIndianapolisIndiansPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/SecondarySchool108284481;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRioGrandeDoSul;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatPeopleOfTheFrenchRevolution;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInHampshire;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/WikicatBaroqueComposers;http://dbpedia.org/ontology/birthPlace;1
http://umbel.org/umbel/rc/City;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/WikicatPeopleOfTheCentralIntelligenceAgency;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/date;1
Top;http://dbpedia.org/property/firstFlight;1
http://www.wikidata.org/entity/Q46831;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatCitiesInSaxony;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/Slave110609325;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInSicily;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://www.wikidata.org/entity/Q728937;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBandarAbbasCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://www.wikidata.org/entity/Q15061650;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatTulsaOilers(baseball)Players;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatRussianPeople;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q3455524;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatTownsInHesse;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatKansasCityChiefsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatBostonBruinsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Pass109386842;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/ontology/Event;http://dbpedia.org/property/first;1
http://www.wikidata.org/entity/Q9259;http://dbpedia.org/property/year;1
Top;http://dbpedia.org/property/provname;1
http://dbpedia.org/class/yago/Animal100015388;http://dbpedia.org/property/year;1
http://dbpedia.org/class/yago/WikicatVillagesInStarogardCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Wikicat16th-centuryScottishPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfTeruel;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatItalianComposers;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInKołoCounty;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/RecordCompany;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/consecratedDate;1
http://dbpedia.org/ontology/HistoricPlace;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPeopleFromDerbyshire;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleFromBelgrade;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleFromDresden;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleFromGraz;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q4022;http://dbpedia.org/property/accessdate;1
http://dbpedia.org/class/yago/WikicatPeopleFromHalifax,NovaScotia;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q36180;http://dbpedia.org/property/birthPlace;1
http://dbpedia.org/class/yago/Township108672199;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/WikicatCommunesOfAube;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatNewYorkMetsPlayers;http://xmlns.com/foaf/0.1/name;1
http://schema.org/Hotel;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBaranyaCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/Dancer109989502;http://xmlns.com/foaf/0.1/givenName;1
http://www.ontologydesignpatterns.org/ont/d0.owl#Activity;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleWhoDiedInTheHolocaust;http://xmlns.com/foaf/0.1/givenName;1
http://schema.org/CollegeOrUniversity;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatSanJoseSharksPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSariCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://www.wikidata.org/entity/Q13415036;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q9259;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://umbel.org/umbel/rc/Park;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatPeopleFromTheProvinceOfHanover;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInOstrówMazowieckaCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatAmericanWomenNovelists;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInWiltshire;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatHawthornFootballClubPlayers;http://dbpedia.org/ontology/birthDate;1
http://dbpedia.org/class/yago/PsychologicalFeature100023100;http://dbpedia.org/ontology/teamName;1
http://dbpedia.org/class/yago/ResidentialDistrict108553535;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/Leader109623038;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatFrenchSenatorsOfTheFifthRepublic;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInSaxony;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAhvazCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatBaseballPlayersFromNewJersey;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBuenosAiresProvince;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatBaseballPlayersFromMissouri;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInKent;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://www.wikidata.org/entity/Q4610556;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatNeighbourhoodsInEdmonton;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInCalifornia;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://www.wikidata.org/entity/Q500834;http://dbpedia.org/property/year;1
http://dbpedia.org/ontology/Wikidata:Q11424;http://dbpedia.org/property/date;1
http://dbpedia.org/class/yago/WikicatPeopleFromWashington,D.C.;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/EthnicGroup;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInCentralProvince,SriLanka;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://schema.org/Event;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/pubDate;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAligudarzCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/Parish108223688;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMontrealRoyalsPlayers;http://xmlns.com/foaf/0.1/name;1
http://schema.org/AdministrativeArea;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatPittsburghPenguinsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Plant100017222;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtWestminsterSchool,London;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/testdebutyear;1
http://umbel.org/umbel/rc/MilitaryPerson;http://dbpedia.org/ontology/birthPlace;1
http://dbpedia.org/class/yago/WikicatClassicalPianists;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/EducationalOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://umbel.org/umbel/rc/Bone_BodyPart;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBartınProvince;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/firstleg;1
http://dbpedia.org/ontology/PokerPlayer;http://dbpedia.org/ontology/birthDate;1
http://dbpedia.org/class/yago/WikicatNebraskaCornhuskersFootballPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInCumbria;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/TennisPlayer110701180;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInSyria;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
Top;http://dbpedia.org/ontology/firstAirDate;1
http://dbpedia.org/class/yago/WikicatStKildaFootballClubPlayers;http://dbpedia.org/ontology/birthDate;1
http://dbpedia.org/class/yago/WikicatGeelongFootballClubPlayers;http://dbpedia.org/ontology/birthDate;1
http://umbel.org/umbel/rc/Manager;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatSt.LouisBrownsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/ProtectedArea;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInTheCzechRepublic;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/ontology/Criminal;http://dbpedia.org/ontology/deathDate;1
http://dbpedia.org/class/yago/WikicatVillagesInPoznańCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Field108569998;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatVillagesInNorthumberland;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/FootballCoach110101202;http://dbpedia.org/ontology/birthPlace;1
Top;http://dbpedia.org/ontology/distance;1
http://dbpedia.org/class/yago/WikicatVillagesInLincolnshire;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMinasGerais;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://www.wikidata.org/entity/Q23397;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatCommunesOfSarthe;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/Restaurant;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMinneapolisMillers(baseball)Players;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/MarketTown108672073;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatPeopleFromColumbus,Ohio;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/Pope;http://dbpedia.org/ontology/birthPlace;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBotswana;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://umbel.org/umbel/rc/GeographicalRegion;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatPeopleFromCalgary;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForGermany;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q28389;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/Set108240169;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Capitalist109609232;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInDerbyshire;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/Consumer109612848;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/accessdate;1
Top;http://dbpedia.org/ontology/maximumElevation;1
http://dbpedia.org/class/yago/WikicatTownsInCornwall;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/Measure100033615;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInOaxaca;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatFemaleComicsArtists;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/Cyclist;http://xmlns.com/foaf/0.1/givenName;1
http://schema.org/ShoppingCenter;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/ontology/ComicsCreator;http://dbpedia.org/ontology/deathDate;1
http://www.wikidata.org/entity/Q729;http://dbpedia.org/property/accessdate;1
http://dbpedia.org/class/yago/WikicatTownsInMaine;http://dbpedia.org/ontology/areaCode;1
Top;http://dbpedia.org/property/cname;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInCatalonia;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/commitdate;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInIzehCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://umbel.org/umbel/rc/Fern;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/AcademicAdministrator109758885;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/ShoppingMallBuilding;http://xmlns.com/foaf/0.1/name;1
http://schema.org/Hospital;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTaleshCounty;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/demoElectorsDate;1
http://dbpedia.org/class/yago/Commune108541609;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPeopleFromLosAngeles,California;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/year3end;1
http://schema.org/Person;http://dbpedia.org/property/nickname;1
http://dbpedia.org/class/yago/WikicatDallasCowboysPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPGATourGolfers;http://dbpedia.org/ontology/birthPlace;1
http://dbpedia.org/class/yago/WikicatCitiesInUkraine;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/WikicatVillagesInMissouri;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Wikicat18th-centuryFrenchPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatBelgianPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatBostonBravesPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInBuckinghamshire;http://dbpedia.org/ontology/areaCode;1
Top;http://dbpedia.org/property/raceName;1
http://dbpedia.org/class/yago/Wikicat19th-centuryBaseballPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInBytówCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatTownsInThuringia;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
Top;http://dbpedia.org/property/wsopMainEventBestFinishYear;1
http://dbpedia.org/class/yago/WikicatPeopleFromDublin(city);http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/ComputerGameProgram;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/TennisPlayer110701180;http://dbpedia.org/property/team;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInQuebec;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatLosAngelesKingsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMersinProvince;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/completedDate;1
http://dbpedia.org/class/yago/WikicatItalianComposers;http://dbpedia.org/ontology/deathPlace;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesOfSweden;http://dbpedia.org/property/blankNameSec;1
http://dbpedia.org/ontology/Coach;http://dbpedia.org/property/deathPlace;1
Top;http://dbpedia.org/property/whaDraftYear;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBoyer-AhmadCounty;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInBaden-Württemberg;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInSchleswig-Holstein;http://dbpedia.org/ontology/elevation;1
Top;http://dbpedia.org/property/gameName;1
http://dbpedia.org/class/yago/Engineer109615807;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatTownsInRhineland-Palatinate;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/Pass109386842;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/ontology/Chef;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/Archdeacon109804343;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/dialingCodes;1
Top;http://dbpedia.org/property/dedicatedDate;1
http://dbpedia.org/ontology/Presenter;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q43229;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatTownsInNorthRhine-Westphalia;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatAirportsInOntario;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/ontology/School;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatSlovakFootballers;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/equityYear;1
Top;http://dbpedia.org/ontology/nationalTeam;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfValencia;http://dbpedia.org/property/leaderName;1
http://dbpedia.org/class/yago/WikicatVillagesInPiotrkówCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Gathering107975026;http://dbpedia.org/property/first;1
Top;http://dbpedia.org/property/demolitionDate;1
http://dbpedia.org/class/yago/WikicatPortlandBeaversPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInSaxony-Anhalt;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatMinnesotaVikingsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleFromZagreb;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/Land109335240;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAmasyaProvince;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
Top;http://dbpedia.org/property/closingDate;1
http://dbpedia.org/class/yago/WikicatVillagesInSyria;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatVillagesInMakówCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInBaden-Württemberg;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/City108524735;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/WikicatDenverBroncosPlayers;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/withdrawndate;1
http://dbpedia.org/class/yago/WikicatAmericanTelevisionProducers;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/visitationYear;1
http://dbpedia.org/class/yago/WikicatVillagesInLancashire;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/yearlit;1
http://www.wikidata.org/entity/Q11707;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatMusicEducators;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInNewYork;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/WikicatCommunesOfHaute-Marne;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatBritishPeople;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/Movie_CW;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfGuadalajara;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfBarcelona;http://dbpedia.org/property/leaderName;1
http://dbpedia.org/class/yago/WikicatPeopleFromPrague;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/shipRenamed;1
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/property/last;1
http://dbpedia.org/class/yago/WikicatOttawaSenatorsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/Ambassador;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHonduras;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/date;1
http://dbpedia.org/class/yago/GraphicDesigner110144055;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/MeanOfTransportation;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatVillagesInKętrzynCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesOfSlovenia;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInMaryland;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/ConflictEvent;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAhvazCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
Top;http://dbpedia.org/property/countrynumber;1
http://dbpedia.org/class/yago/GeographicalArea108574314;http://dbpedia.org/property/year;1
http://schema.org/AdministrativeArea;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://umbel.org/umbel/rc/PhysicalDevice;http://xmlns.com/foaf/0.1/name;1
